order_id,order_date,menu_item_name,menu_item_category,menu_item_price,menu_item_size,menu_item_quantity,customer_name,delivery,delivery_address
JPRZDI1EOD,2024-10-04,3 Meat Treat Pizza,Pizza,12.99,Large,2,Michael Jones,Yes,"9317 Eastern Pkwy, Brooklyn, NY"
6CTEL745CS,2024-03-27,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Barbara Taylor,Yes,"2096 Church Ave, Brooklyn, NY"
RDJAK2JYKM,2024-01-12,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Barbara Rodriguez,Yes,"4517 Coney Island Ave, Brooklyn, NY"
YYX0102OTT,2024-12-11,Deep Dish Cheese,Pizza,11.49,Regular,9,John Martin,Yes,"213 Atlantic Ave, Brooklyn, NY"
8I3WUG0RQA,2024-01-29,Crazy Bread,Sides,4.99,Regular,3,William Smith,Yes,"9692 Nostrand Ave, Brooklyn, NY"
LED0Z4ZMPR,2024-09-06,3 Meat Treat Pizza,Pizza,12.99,Large,3,Patricia Martinez,No,
Y3ZT3P6SRD,2024-01-04,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Joseph Miller,Yes,"1195 Eastern Pkwy, Brooklyn, NY"
BJ98UUD7KW,2024-01-24,Mountain Dew 2 Liter,Beverage,3.29,2L,1,Patricia Jones,Yes,"7720 Court St, Brooklyn, NY"
BE5NW8R3MU,2024-05-05,2 Liter Pepsi,Beverage,3.29,2L,9,Lisa Moore,Yes,"8019 Bedford Ave, Brooklyn, NY"
4I1Q2G15R8,2024-02-03,2 Liter Pepsi,Beverage,3.29,2L,6,Nancy Jackson,Yes,"133 Fulton St, Brooklyn, NY"
10TB81OUVW,2024-12-09,Buffalo Wings,Wings,9.49,8pc,3,Sarah Thomas,Yes,"8011 Church Ave, Brooklyn, NY"
3T91AAY0A1,2024-07-29,Crazy Bread,Sides,4.99,Regular,1,Mark Miller,Yes,"6007 Utica Ave, Brooklyn, NY"
P3UFR41B86,2024-01-11,Crazy Bread,Sides,4.99,Regular,4,Jessica Taylor,No,
MLEQMJ1SSQ,2024-09-15,ExtraMostBestest Pepperoni,Pizza,10.49,Large,9,Nancy Martinez,Yes,"7230 Fulton St, Brooklyn, NY"
0X6M8NPIWZ,2024-09-12,Deep Dish Cheese,Pizza,11.49,Regular,4,Elizabeth Hernandez,Yes,"761 Nostrand Ave, Brooklyn, NY"
45O7O7GRI9,2024-08-24,Classic Cheese Pizza,Pizza,8.99,Large,5,Thomas Hernandez,Yes,"1517 Coney Island Ave, Brooklyn, NY"
HB3Z30ZBTV,2024-09-29,Classic Pepperoni Pizza,Pizza,9.49,Large,8,Anthony Taylor,No,
W8EX6WAQPV,2024-04-16,Classic Pepperoni Pizza,Pizza,9.49,Large,3,William Miller,Yes,"7403 Flatbush Ave, Brooklyn, NY"
L0YDRZ2QYP,2024-11-24,Caesar Wings,Wings,8.99,8pc,5,Charles Gonzalez,No,
WV6YSHHYAF,2024-04-15,Classic Cheese Pizza,Pizza,8.99,Large,2,Thomas Taylor,Yes,"9971 Coney Island Ave, Brooklyn, NY"
1OQ9RQ53UT,2024-07-10,Crazy Bread,Sides,4.99,Regular,4,Anthony Williams,No,
IYKU9IVW7K,2024-10-13,ExtraMostBestest Pepperoni,Pizza,10.49,Large,9,James Davis,No,
HB0DX087NN,2024-10-15,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Elizabeth Wilson,No,
2UBATPZ00H,2024-03-26,Crazy Bread Combo,Sides,5.99,Regular,3,Nancy Garcia,Yes,"7656 Nostrand Ave, Brooklyn, NY"
22WAHDO61X,2024-03-19,2 Liter Pepsi,Beverage,3.29,2L,4,Donald Jackson,No,
IPTC16ZE7B,2024-10-13,ExtraMostBestest Cheese,Pizza,10.49,Large,3,Matthew Rodriguez,Yes,"8141 Nostrand Ave, Brooklyn, NY"
OLHBFLFB4X,2024-08-11,ExtraMostBestest Cheese,Pizza,10.49,Large,5,Joseph Anderson,Yes,"5063 Utica Ave, Brooklyn, NY"
L9GDMBIQAT,2024-07-18,Buffalo Wings,Wings,9.49,8pc,3,Daniel Garcia,No,
5PGEM9IUYZ,2024-06-07,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Charles Johnson,Yes,"111 Church Ave, Brooklyn, NY"
A5GM4GSD5B,2024-10-09,Aquafina Water,Beverage,1.99,20oz,4,Betty Martinez,Yes,"827 Flatbush Ave, Brooklyn, NY"
E6W0BMED33,2024-05-30,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Ashley Lopez,Yes,"8979 Atlantic Ave, Brooklyn, NY"
1846849A7Z,2024-10-22,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,Jessica Williams,Yes,"7195 Eastern Pkwy, Brooklyn, NY"
RY7QNUNZJA,2024-02-12,Crazy Bread,Sides,4.99,Regular,2,Anthony Miller,No,
RDDTBXT6YE,2024-02-04,3 Meat Treat Pizza,Pizza,12.99,Large,7,Daniel Davis,No,
EKXVTYZ934,2024-11-26,Crazy Bread Combo,Sides,5.99,Regular,2,Barbara Jackson,Yes,"3083 Kings Hwy, Brooklyn, NY"
JDYUAJ2OBT,2024-12-26,2 Liter Pepsi,Beverage,3.29,2L,6,Mary Martinez,No,
6B3YQMPUYW,2024-11-08,Classic Cheese Pizza,Pizza,8.99,Regular,4,William Wilson,Yes,"9140 Nostrand Ave, Brooklyn, NY"
PLG1TQ1V53,2024-06-27,2 Liter Diet Pepsi,Beverage,3.29,2L,9,Elizabeth Jones,Yes,"4592 Atlantic Ave, Brooklyn, NY"
2YE38D1N1T,2024-02-19,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Richard Brown,Yes,"8692 Eastern Pkwy, Brooklyn, NY"
63RED7LJ8M,2024-04-07,Supreme Pizza,Pizza,13.99,Large,9,Karen Wilson,Yes,"6653 Court St, Brooklyn, NY"
6L1GEJ7AW3,2024-07-18,ExtraMostBestest Cheese,Pizza,10.49,Large,1,Elizabeth Martin,Yes,"8660 Ocean Pkwy, Brooklyn, NY"
6XC53T2SJ6,2024-12-05,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Karen Williams,Yes,"2124 Flatbush Ave, Brooklyn, NY"
0CDABYN5FO,2024-12-14,2 Liter Pepsi,Beverage,3.29,2L,9,Elizabeth Johnson,No,
1RWLKGXHE6,2024-09-22,Aquafina Water,Beverage,1.99,20oz,7,Elizabeth Lopez,Yes,"7857 Fulton St, Brooklyn, NY"
RNNBETRLZS,2024-12-13,Aquafina Water,Beverage,1.99,20oz,8,David Lopez,Yes,"4188 Church Ave, Brooklyn, NY"
EXB4Z7J8HW,2024-12-06,Classic Cheese Pizza,Pizza,8.99,Large,2,John Miller,Yes,"5234 Nostrand Ave, Brooklyn, NY"
7HVWR3YNII,2024-07-17,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Barbara Jones,No,
0TMTOCTS4R,2024-10-24,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,John Smith,Yes,"7757 Flatbush Ave, Brooklyn, NY"
8HEGIVJB5A,2024-12-29,3 Meat Treat Pizza,Pizza,12.99,Large,4,Karen Rodriguez,Yes,"2614 Fulton St, Brooklyn, NY"
N49MAYQ8F4,2024-12-17,Supreme Pizza,Pizza,13.99,Large,5,Sarah Anderson,No,
21EJ2VHAK2,2024-03-20,Deep Dish Pepperoni,Pizza,11.99,Regular,1,Daniel Moore,No,
M3J5UESL4P,2024-08-08,Crazy Bread,Sides,4.99,Regular,2,Richard Gonzalez,No,
DY0U7033ZU,2024-05-13,Classic Cheese Pizza,Pizza,8.99,Large,2,Linda Anderson,Yes,"6470 Utica Ave, Brooklyn, NY"
RNH2PH1DJV,2024-02-07,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Michael Wilson,Yes,"3333 Atlantic Ave, Brooklyn, NY"
H8RFC9VD5S,2024-04-22,Deep Dish Cheese,Pizza,11.49,Regular,1,Michael Miller,Yes,"8150 Bedford Ave, Brooklyn, NY"
RT7NWUQIQ9,2024-07-15,3 Meat Treat Pizza,Pizza,12.99,Large,3,James Martinez,No,
JN9D4XNYWF,2024-07-20,Deep Dish Cheese,Pizza,11.49,Regular,3,Joseph Garcia,No,
SOTTXT1B1M,2024-08-27,2 Liter Pepsi,Beverage,3.29,2L,2,Elizabeth Martin,No,
5BNFORP25V,2024-04-12,Crazy Bread,Sides,4.99,Regular,3,Jessica Jackson,No,
I465XZEANP,2024-05-15,Buffalo Wings,Wings,9.49,8pc,3,Karen Rodriguez,Yes,"6444 Coney Island Ave, Brooklyn, NY"
T71RAIH0NO,2024-11-27,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Richard Hernandez,Yes,"8688 Ocean Pkwy, Brooklyn, NY"
3Z4LB0FMIT,2024-11-06,Classic Pepperoni Pizza,Pizza,9.49,2L,1,Nancy Taylor,Yes,"6322 Church Ave, Brooklyn, NY"
50I486H2WJ,2024-08-09,Crazy Bread,Sides,4.99,Regular,2,Ashley Gonzalez,No,
EKSVQUQS95,2024-03-16,ExtraMostBestest Cheese,Pizza,10.49,Large,7,John Johnson,No,
Y1YOGQ04QP,2024-02-14,Classic Cheese Pizza,Pizza,8.99,Large,3,Sandra Lopez,Yes,"5366 Fulton St, Brooklyn, NY"
RJVV88D0H6,2024-09-03,Supreme Pizza,Pizza,13.99,Large,1,Karen Garcia,No,
KTJ82IS1QP,2024-09-13,Veggie Pizza,Pizza,12.49,Large,4,Jessica Jackson,Yes,"8374 Flatbush Ave, Brooklyn, NY"
T3IXO9I8P0,2024-12-03,2 Liter Pepsi,Beverage,3.29,2L,3,Donald Rodriguez,No,
8BWNAZMPWB,2024-11-15,ExtraMostBestest Cheese,Pizza,10.49,Large,3,Donald Johnson,No,
6M8M89BVV2,2024-03-22,Italian Cheese Bread,Sides,6.49,Regular,2,Karen Martin,No,
Z1YNS3BTEY,2024-01-31,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Patricia Jones,No,
F3LYI3NDFF,2024-01-29,Deep Dish Cheese,Pizza,11.49,Regular,3,Ashley Taylor,Yes,"7444 Nostrand Ave, Brooklyn, NY"
TS0MMBBSU0,2024-09-20,Crazy Bread Combo,Sides,5.99,Regular,2,Sandra Jones,No,
540SEJOKIL,2024-11-13,2 Liter Pepsi,Beverage,3.29,2L,3,Richard Brown,Yes,"8321 Fulton St, Brooklyn, NY"
XQ1K1QRRN5,2024-07-30,Supreme Pizza,Pizza,13.99,Large,3,Karen Miller,No,
6VK3U0QJZ6,2024-12-28,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Nancy Jackson,Yes,"2531 Church Ave, Brooklyn, NY"
NEF1FFRM27,2024-03-08,Supreme Pizza,Pizza,13.99,Large,2,Lisa Thomas,No,
NPGE98XH27,2024-02-27,Buffalo Wings,Wings,9.49,8pc,2,David Martinez,Yes,"909 Flatbush Ave, Brooklyn, NY"
WUUIU52W85,2024-07-31,Veggie Pizza,Pizza,12.49,Large,4,Elizabeth Jackson,Yes,"5934 Flatbush Ave, Brooklyn, NY"
Y0Z7PRB6X6,2024-08-03,Crazy Bread Combo,Sides,5.99,Regular,7,Mary Lopez,No,
1PI5520TKZ,2024-11-21,Deep Dish Pepperoni,Pizza,11.99,Regular,4,John Moore,No,
R3OP2LDYR3,2024-04-05,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Nancy Wilson,Yes,"4656 Bedford Ave, Brooklyn, NY"
DL3OXHK7W2,2024-11-08,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,John Martinez,Yes,"7405 Eastern Pkwy, Brooklyn, NY"
W5ENRGBQIZ,2024-01-06,Deep Dish Cheese,Pizza,11.49,Regular,8,Donald Brown,Yes,"8609 Atlantic Ave, Brooklyn, NY"
26YQO3693Q,2024-01-28,Caesar Wings,Wings,8.99,8pc,6,Matthew Taylor,Yes,"8159 Church Ave, Brooklyn, NY"
QND8M52GCF,2024-12-12,ExtraMostBestest Cheese,Pizza,10.49,Large,3,Daniel Thomas,Yes,"2258 Coney Island Ave, Brooklyn, NY"
WIL4LTW963,2024-09-18,Aquafina Water,Beverage,1.99,20oz,4,Robert Johnson,Yes,"1734 Kings Hwy, Brooklyn, NY"
S80RBFVTM6,2024-09-13,Crazy Bread Combo,Pizza,5.99,Regular,4,Sandra Thomas,Yes,"3455 Bedford Ave, Brooklyn, NY"
L93B7AR00N,2024-05-31,Crazy Bread,Sides,4.99,Regular,4,Sandra Jones,Yes,"442 Kings Hwy, Brooklyn, NY"
I4BIVPIDOO,2024-08-07,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Patricia Gonzalez,Yes,"2609 Bedford Ave, Brooklyn, NY"
0F0EA86477,2024-01-23,3 Meat Treat Pizza,Pizza,12.99,Large,2,Barbara Hernandez,Yes,"1516 Coney Island Ave, Brooklyn, NY"
UIZIWNT0Z8,2024-01-22,Deep Dish Pepperoni,Pizza,11.99,Regular,4,Jennifer Williams,Yes,"1345 Atlantic Ave, Brooklyn, NY"
YOTM7LDAZK,2024-08-02,2 Liter Pepsi,Beverage,3.29,2L,7,Charles Martinez,No,
ILZNKQ5A36,2024-11-30,2 Liter Pepsi,Beverage,3.29,2L,5,Patricia Johnson,Yes,"637 Kings Hwy, Brooklyn, NY"
5G64IH630D,2024-05-14,Classic Pepperoni Pizza,Pizza,9.49,Large,2,Mary Jones,No,
9YZ6V1VTIX,2024-10-03,Crazy Bread,Sides,4.99,Regular,3,Karen Anderson,Yes,"7538 Coney Island Ave, Brooklyn, NY"
MH4QX495AJ,2024-04-18,Veggie Pizza,Pizza,12.49,Large,4,Karen Rodriguez,Yes,"557 Court St, Brooklyn, NY"
P4AE952PAX,2024-01-07,Classic Pepperoni Pizza,Pizza,9.49,Large,10,Patricia Jackson,Yes,"3086 Fulton St, Brooklyn, NY"
RRBJVENE8D,2024-10-19,Crazy Bread,Sides,4.99,Regular,7,Sandra Miller,Yes,"902 Flatbush Ave, Brooklyn, NY"
B56EHO40U0,2024-11-27,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Michael Hernandez,Yes,"8142 Fulton St, Brooklyn, NY"
T0RRS7KQI5,2024-05-24,Supreme Pizza,Pizza,13.99,Large,2,Patricia Wilson,Yes,"8226 Kings Hwy, Brooklyn, NY"
JXENRUU8UH,2024-11-14,Crazy Bread,Sides,4.99,Regular,3,Richard Martin,Yes,"3953 Kings Hwy, Brooklyn, NY"
RILLPGEY18,2024-01-20,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,Jessica Moore,No,
QP6AIXY3P4,2024-09-15,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Sandra Jackson,Yes,"6706 Ocean Pkwy, Brooklyn, NY"
YHXHI7CYRB,2024-01-29,Crazy Bread,Sides,4.99,Regular,3,Matthew Thomas,No,
HUON3QASLA,2024-08-23,Deep Dish Cheese,Pizza,11.49,Regular,2,Nancy Miller,Yes,"8547 Flatbush Ave, Brooklyn, NY"
A42S5WW7XH,2024-05-19,Deep Dish Cheese,Pizza,11.49,Regular,8,Betty Williams,Yes,"1839 Flatbush Ave, Brooklyn, NY"
BGQOX54K7Y,2024-11-17,Classic Pepperoni Pizza,Pizza,9.49,Large,6,David Miller,No,
XUA4DQXIN6,2024-06-03,ExtraMostBestest Cheese,Pizza,10.49,Large,3,Ashley Garcia,Yes,"2765 Flatbush Ave, Brooklyn, NY"
9MOMCW00AG,2024-11-15,2 Liter Diet Pepsi,Beverage,3.29,2L,3,Lisa Johnson,Yes,"912 Utica Ave, Brooklyn, NY"
HHO0AS9V7L,2024-02-24,ExtraMostBestest Pepperoni,Pizza,10.49,Large,8,Donald Martin,Yes,"8531 Flatbush Ave, Brooklyn, NY"
SKK1HSNZ6U,2024-06-12,3 Meat Treat Pizza,Pizza,12.99,Large,6,Jennifer Jackson,Yes,"7856 Court St, Brooklyn, NY"
8ONKCTQ7VI,2024-05-25,Deep Dish Cheese,Pizza,11.49,Regular,7,Mark Smith,Yes,"2077 Bedford Ave, Brooklyn, NY"
EX6DCLEDO5,2024-12-08,ExtraMostBestest Cheese,Pizza,10.49,Large,9,Elizabeth Rodriguez,No,
9F9L785FTP,2024-04-30,Caesar Wings,Wings,8.99,8pc,3,Robert Jones,No,
POQBT55REB,2024-08-17,Classic Cheese Pizza,Pizza,8.99,Large,9,Ashley Miller,Yes,"2305 Ocean Pkwy, Brooklyn, NY"
2EJPKC0XTY,2024-04-01,Crazy Bread,Sides,4.99,Regular,3,Mary Lopez,Yes,"3682 Utica Ave, Brooklyn, NY"
F4TPA50BG5,2024-09-05,Crazy Bread,Sides,4.99,Regular,4,Jennifer Davis,Yes,"5327 Utica Ave, Brooklyn, NY"
99ARAU76UX,2024-08-21,ExtraMostBestest Cheese,Pizza,10.49,Large,2,Charles Davis,Yes,"9964 Kings Hwy, Brooklyn, NY"
KG6UMH4GBL,2024-07-23,Crazy Bread,Sides,4.99,Regular,2,Matthew Wilson,Yes,"8366 Coney Island Ave, Brooklyn, NY"
0JRR7FIE5R,2024-05-30,Classic Cheese Pizza,Pizza,8.99,Large,1,Ashley Brown,Yes,"5906 Atlantic Ave, Brooklyn, NY"
XUI8LPY058,2024-08-26,Veggie Pizza,Pizza,12.49,Large,1,Mark Garcia,No,
FI30M85YAI,2024-03-23,Classic Pepperoni Pizza,Pizza,9.49,8pc,8,John Williams,Yes,"8259 Nostrand Ave, Brooklyn, NY"
QQ2G1KVR6A,2024-02-18,2 Liter Diet Pepsi,Beverage,3.29,2L,4,John Johnson,Yes,"6198 Utica Ave, Brooklyn, NY"
DEMM0UEZ19,2024-01-11,Crazy Bread,Sides,4.99,Regular,3,Michael Miller,Yes,"8219 Church Ave, Brooklyn, NY"
T4QP075HRX,2024-03-06,Crazy Bread Combo,Sides,5.99,Regular,2,Lisa Williams,Yes,"7706 Bedford Ave, Brooklyn, NY"
X23IETYR9X,2024-04-19,Classic Pepperoni Pizza,Pizza,9.49,Large,1,William Taylor,Yes,"2733 Flatbush Ave, Brooklyn, NY"
KLGIGCUJ7I,2024-12-12,Caesar Wings,Wings,8.99,8pc,4,Thomas Hernandez,Yes,"8037 Kings Hwy, Brooklyn, NY"
YMMHLK1B17,2024-08-03,ExtraMostBestest Cheese,Pizza,10.49,Large,6,Nancy Anderson,No,
921BB2YAJ1,2024-12-12,Crazy Bread Combo,Sides,5.99,Regular,9,Thomas Taylor,No,
OCP8FP1K8R,2024-09-10,Crazy Bread,Sides,4.99,Regular,1,Elizabeth Gonzalez,No,
QE4X1UWR6V,2024-10-15,Crazy Bread Combo,Sides,5.99,Regular,4,Thomas Anderson,Yes,"356 Atlantic Ave, Brooklyn, NY"
FQKSD7GDP9,2024-01-31,Buffalo Wings,Wings,9.49,8pc,2,Patricia Anderson,Yes,"3828 Court St, Brooklyn, NY"
J6QH4MNYK9,2024-05-06,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Matthew Gonzalez,No,
OUBB5G9LF5,2024-12-18,Caesar Wings,Wings,8.99,Small,6,Lisa Jones,Yes,"1597 Eastern Pkwy, Brooklyn, NY"
L1UVJF2DJ3,2024-08-12,Caesar Wings,Wings,8.99,8pc,2,Sarah Rodriguez,No,
GGHTV3SY80,2024-08-12,ExtraMostBestest Cheese,Pizza,10.49,Large,3,Daniel Martin,Yes,"2184 Utica Ave, Brooklyn, NY"
J2KEGZRRJ2,2024-11-26,Crazy Bread,Sides,4.99,Regular,2,Mary Thomas,Yes,"8223 Kings Hwy, Brooklyn, NY"
32RV23U65X,2024-07-18,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Betty Johnson,Yes,"7098 Church Ave, Brooklyn, NY"
C4W9I40QPF,2024-10-25,ExtraMostBestest Cheese,Pizza,10.49,Large,1,Joseph Garcia,Yes,"4264 Flatbush Ave, Brooklyn, NY"
WST87QUF7P,2024-07-03,Mountain Dew 2 Liter,Beverage,3.29,2L,5,Michael Jones,Yes,"6559 Flatbush Ave, Brooklyn, NY"
5G00R5Y52P,2024-09-12,Caesar Wings,Wings,8.99,8pc,3,David Martinez,No,
7JBX9K7MNC,2024-04-27,Classic Cheese Pizza,Pizza,8.99,Large,5,Jennifer Miller,No,
SZE26R2GWL,2024-04-28,Deep Dish Cheese,Pizza,11.49,Regular,3,Sandra Jones,Yes,"2325 Utica Ave, Brooklyn, NY"
EAPFJ6W8ZN,2024-04-27,ExtraMostBestest Pepperoni,Pizza,10.49,Large,7,Thomas Miller,Yes,
B39BW4Q46D,2024-12-07,2 Liter Pepsi,Beverage,3.29,2L,8,John Lopez,No,
ZSOZACFAXR,2024-08-31,Classic Pepperoni Pizza,Pizza,9.49,Large,6,Thomas Hernandez,No,
QQWHH3TT25,2024-03-03,2 Liter Pepsi,Beverage,3.29,2L,7,Susan Johnson,Yes,"5397 Ocean Pkwy, Brooklyn, NY"
8AM1KBW6GI,2024-05-24,2 Liter Pepsi,Beverage,3.29,2L,5,Linda Smith,Yes,"4682 Atlantic Ave, Brooklyn, NY"
6YY6FRNX7V,2024-05-29,3 Meat Treat Pizza,Pizza,12.99,Large,4,David Brown,Yes,"8319 Coney Island Ave, Brooklyn, NY"
PS4768TQW8,2024-10-20,Classic Pepperoni Pizza,Pizza,9.49,Large,5,Ashley Gonzalez,No,
QB8KH4PJYV,2024-07-21,Classic Cheese Pizza,Pizza,8.99,Large,9,Elizabeth Williams,No,
PZV1417H80,2024-05-12,Aquafina Water,Beverage,1.99,20oz,8,Jessica Jackson,Yes,"4896 Flatbush Ave, Brooklyn, NY"
EIZG1NAT0A,2024-04-16,Supreme Pizza,Pizza,13.99,Large,3,Donald Thomas,Yes,"6067 Coney Island Ave, Brooklyn, NY"
VL0TWY9PZP,2024-09-08,2 Liter Pepsi,Beverage,3.29,2L,7,Michael Smith,No,
C5RL8HUC03,2024-09-12,Mountain Dew 2 Liter,Beverage,3.29,2L,1,Richard Brown,Yes,"8271 Church Ave, Brooklyn, NY"
NSPSKTRCGS,2024-05-02,2 Liter Diet Pepsi,Beverage,3.29,2L,8,Ashley Lopez,No,
H54S47EUAQ,2024-11-17,2 Liter Pepsi,Beverage,3.29,2L,5,Karen Taylor,No,
QZOKPVIDDY,2024-04-18,Buffalo Wings,Wings,9.49,8pc,2,William Lopez,Yes,"4574 Court St, Brooklyn, NY"
ES0MXVL57C,2024-07-08,Italian Cheese Bread,Sides,6.49,Regular,4,Ashley Lopez,Yes,"7474 Coney Island Ave, Brooklyn, NY"
3QYXPYBNRK,2024-05-27,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Robert Anderson,Yes,"8312 Fulton St, Brooklyn, NY"
DE5JAMSLSL,2024-08-09,2 Liter Pepsi,Beverage,3.29,2L,3,Linda Johnson,Yes,"1537 Church Ave, Brooklyn, NY"
785HSZDIMO,2024-05-28,Classic Pepperoni Pizza,Pizza,9.49,Large,3,John Rodriguez,Yes,"1809 Kings Hwy, Brooklyn, NY"
LY6YV0916P,2024-11-12,3 Meat Treat Pizza,Pizza,12.99,Large,4,Matthew Jackson,Yes,"3431 Court St, Brooklyn, NY"
PU45B3AX74,2024-08-05,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Michael Gonzalez,Yes,"2854 Ocean Pkwy, Brooklyn, NY"
12WUW60N33,2024-11-06,Buffalo Wings,Wings,9.49,8pc,1,Nancy Jones,No,
0NLYDJIXL7,2024-08-01,Italian Cheese Bread,Sides,6.49,Regular,2,Susan Wilson,Yes,"6501 Kings Hwy, Brooklyn, NY"
S4X5VQFJK2,2024-09-26,Crazy Bread,Sides,4.99,Regular,3,Robert Martinez,Yes,"2715 Flatbush Ave, Brooklyn, NY"
PMPCEM8ML7,2024-11-13,Classic Cheese Pizza,Pizza,8.99,Large,1,Linda Hernandez,Yes,"9230 Bedford Ave, Brooklyn, NY"
38M7D53IIB,2024-02-19,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Donald Davis,Yes,"1832 Kings Hwy, Brooklyn, NY"
VBQEVFPVU2,2024-11-12,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Betty Anderson,No,
4GJHJJ30U2,2024-12-07,ExtraMostBestest Cheese,Pizza,10.49,Large,5,Lisa Garcia,Yes,"1567 Coney Island Ave, Brooklyn, NY"
QBW677LRC6,2024-05-09,Deep Dish Cheese,Pizza,11.49,Regular,2,Ashley Smith,No,
75KNORTLQB,2024-07-09,Classic Pepperoni Pizza,Pizza,9.49,Large,2,Donald Johnson,Yes,"9733 Flatbush Ave, Brooklyn, NY"
3CKOHELH91,2024-08-03,ExtraMostBestest Pepperoni,Pizza,10.49,Large,5,Mark Gonzalez,No,
LOB777IH0F,2024-09-20,Buffalo Wings,Wings,9.49,8pc,3,Mark Thomas,No,
NZQEROJK7L,2024-07-21,Deep Dish Cheese,Pizza,11.49,Regular,9,Charles Garcia,Yes,"1546 Flatbush Ave, Brooklyn, NY"
VND9Y7U6UA,2024-11-12,Classic Cheese Pizza,Pizza,8.99,Large,4,Robert Garcia,Yes,"3715 Fulton St, Brooklyn, NY"
A8PFKPOVYH,2024-12-12,Caesar Wings,Wings,8.99,8pc,6,Joseph Moore,No,
N1F32L0FI8,2024-01-03,2 Liter Diet Pepsi,Beverage,3.29,2L,3,Donald Lopez,Yes,"8383 Bedford Ave, Brooklyn, NY"
9ODM7K0NT9,2024-07-30,Crazy Bread Combo,Sides,5.99,Regular,2,Nancy Rodriguez,No,
2X6MSPZPDY,2024-07-21,2 Liter Pepsi,Beverage,3.29,Large,10,Karen Garcia,No,
2H8V2WV3DY,2024-10-14,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Sarah Davis,No,
YYKATCRGEV,2024-01-15,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Jennifer Smith,Yes,"8311 Kings Hwy, Brooklyn, NY"
W1CQ5453GK,2024-04-05,3 Meat Treat Pizza,Pizza,12.99,Large,1,James Davis,Yes,"5796 Ocean Pkwy, Brooklyn, NY"
CZTARTGBJB,2024-05-02,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Thomas Thomas,No,
Y1GQFF55DE,2024-09-23,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Patricia Garcia,Yes,"9404 Eastern Pkwy, Brooklyn, NY"
EVGDGOJGP2,2024-10-15,Supreme Pizza,Pizza,13.99,Large,3,Donald Gonzalez,Yes,"3624 Bedford Ave, Brooklyn, NY"
VKCXALLSSF,2024-01-21,Classic Pepperoni Pizza,Pizza,9.49,Large,5,Ashley Hernandez,No,
KB7IL6D6PQ,2024-09-07,ExtraMostBestest Pepperoni,Pizza,10.49,Large,6,Thomas Rodriguez,No,
BBKOCYW34R,2024-08-14,Crazy Bread,Sides,4.99,Regular,2,Patricia Moore,Yes,"9352 Flatbush Ave, Brooklyn, NY"
2JC0VLKY7T,2024-02-15,Classic Cheese Pizza,Pizza,8.99,Large,4,Barbara Anderson,Yes,"4548 Court St, Brooklyn, NY"
6VMJOBRU2Q,2024-03-02,Crazy Bread,Sides,4.99,Regular,3,Sandra Rodriguez,No,
KSFQE50C7W,2024-02-08,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,Mary Jones,No,
WMRYAZJ6WU,2024-04-03,Crazy Bread,Sides,4.99,Regular,3,Barbara Taylor,No,
EIC0OQF8RM,2024-08-04,3 Meat Treat Pizza,Pizza,12.99,Large,8,Elizabeth Moore,No,
9G5HG5UGHN,2024-04-25,Aquafina Water,Beverage,1.99,20oz,2,Richard Garcia,No,
XG3WTK41NS,2024-05-21,Classic Cheese Pizza,Pizza,8.99,Large,3,Ashley Martinez,Yes,"2020 Utica Ave, Brooklyn, NY"
XWTR1UEIAQ,2024-02-08,2 Liter Diet Pepsi,Beverage,3.29,2L,2,Anthony Thomas,Yes,"6782 Church Ave, Brooklyn, NY"
